,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
89,181,1,8,0:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,10,1,69,1,979093,8.82,0.19, 0:01.30,690,600,499.06,391.64
90,182,1,8,0:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,40,1,69,1,1133317,8.72,0.15, 0:01.38,640,600,467.45,453.33
91,183,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,0,8,2,2,spatial,1,0,2,40,60,1,69,1,958667,18.25,0.3, 0:03.24,572,600,191.23,383.47
92,184,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,0,40,60,1,69,0,1398653,19.24,0.26, 0:03.25,599,600,190.72,559.46
93,185,1,16,0:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,1028535,18.52,0.29, 0:03.23,582,600,192.07,411.41
94,186,1,8,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,50,1,69,1,1029606,15.87,0.25, 0:03.01,535,600,206.44,411.84
95,187,0,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,1136690,22.54,0.29, 0:03.64,626,600,169.62,454.68
96,188,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,auto,1,0,2,40,60,1,69,1,1026667,17.59,0.26, 0:02.94,606,600,210.95,410.67
97,189,1,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,1027853,18.66,0.2, 0:02.98,632,600,207.75,411.14
98,190,0,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,0,1528808,29.75,0.25, 0:04.70,637,600,130.26,611.52
99,19,1,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2458921,1.07,0.11, 0:00.26,443,600,3413.4,983.57
100,191,1,16,1:0:0,0x3:0x133,tesa,11,0,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1039650,38.71,0.86, 0:05.70,694,600,107.15,415.86
101,192,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,auto,1,0,2,40,60,1,69,1,1038687,40.75,0.83, 0:06.34,656,600,96.34,415.47
102,193,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,30,1,69,1,1039650,38.4,0.93, 0:05.59,703,600,109.38,415.86
103,194,0,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1151537,44.01,0.92, 0:05.82,771,600,105.17,460.61
104,195,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,0,69,1,1137351,38.5,0.81, 0:05.12,767,600,119.78,454.94
105,196,1,16,0:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1039861,40.31,0.93, 0:06.35,649,600,96.23,415.94
106,197,1,16,1:0:0,0x3:0x133,tesa,7,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1125911,31.64,0.88, 0:05.83,557,600,104.8,450.36
107,198,1,16,1:0:0,0x3:0x133,hex,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1033316,25.84,0.92, 0:04.86,550,600,126.21,413.33
108,199,1,16,1:0:0,0x3:0x3,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1039650,39.12,0.91, 0:05.82,686,600,104.89,415.86
109,200,1,16,1:0:0,0:0,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,1039650,40.21,0.89, 0:06.05,679,600,100.97,415.86
110,20,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,10,0,69,0,2752005,0.96,0.1, 0:00.26,398,600,3478.0,1100.8
111,2,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,1189538,1.41,0.11, 0:00.31,492,600,2779.62,475.82
112,201,1,16,1:0:0,0:0,tesa,11,1,16,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,0,1411697,38.0,0.94, 0:06.31,616,600,96.57,564.68
113,21,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,1,69,0,2555522,1.09,0.12, 0:00.33,368,600,2541.55,1022.21
114,22,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,1,2402391,1.05,0.13, 0:00.29,407,600,3068.5,960.96
115,23,0,1,0:0:0,0:0,dia,1,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,1907959,1.17,0.12, 0:00.26,482,600,3576.22,763.18
116,24,0,1,0:0:0,0x3:0x133,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2752005,0.92,0.09, 0:00.25,403,600,3797.23,1100.8
117,25,0,1,0:0:0,0x3:0x3,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2752005,0.97,0.14, 0:00.26,422,600,3516.38,1100.8
118,26,0,1,0:0:0,0:0,dia,11,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,1706090,2.77,0.16, 0:00.57,510,600,1241.03,682.44
119,27,0,1,0:0:0,0:0,dia,11,0,16,0,0,1,0,16,2,1,None,1,None,0,0,None,0,69,0,1652857,3.52,0.16, 0:00.58,629,600,1226.17,661.14
120,28,0,1,0:0:0,0:0,dia,0,0,16,2,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2782015,3.46,0.17, 0:00.81,444,600,831.06,1112.81
121,29,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,2,0,None,0,69,0,2752303,0.94,0.13, 0:00.27,388,600,3314.31,1100.92
122,30,1,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,2458921,1.05,0.13, 0:00.27,437,600,3491.78,983.57
123,3,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,893442,2.26,0.22, 0:00.50,492,600,1430.65,357.38
124,31,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,0,2857897,0.98,0.13, 0:00.27,411,600,3464.48,1143.16
125,32,0,1,0:0:0,0:0,dia,0,0,16,0,0,0,0,0,None,None,None,None,None,0,0,None,0,69,0,2819787,0.95,0.13, 0:00.26,408,600,3575.81,1127.91
126,33,0,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,1317223,1.31,0.1, 0:00.29,484,600,2907.13,526.89
127,34,1,1,1:0:0,0x3:0x3,dia,1,0,24,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,1189538,1.45,0.13, 0:00.30,532,600,2722.11,475.82
128,35,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,0,0,3,2,1,auto,1,0,1,40,None,0,69,1,1204898,1.42,0.15, 0:00.31,498,600,2631.73,481.96
129,36,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,None,0,69,1,1189488,1.4,0.12, 0:00.30,495,600,2800.35,475.8
130,37,1,1,1:0:0,0x3:0x3,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,1356585,1.87,0.16, 0:00.37,540,600,2123.22,542.63
131,38,1,1,1:0:0,0x3:0x3,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,2,40,None,0,69,1,1356585,1.91,0.19, 0:00.39,531,600,1982.39,542.63
132,39,1,1,1:0:0,0x3:0x133,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,1356585,1.87,0.22, 0:00.39,528,600,2008.68,542.63
133,40,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,1189538,1.36,0.14, 0:00.31,485,600,2811.67,475.82
134,4,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,1,967885,2.71,0.18, 0:00.55,519,600,1274.97,387.15
135,41,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,0,1315467,1.36,0.15, 0:00.29,512,600,2826.56,526.19
136,42,1,5,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,1158672,1.54,0.16, 0:00.30,565,600,2770.11,463.47
137,43,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,1022635,1.57,0.14, 0:00.39,431,600,1949.71,409.05
138,44,0,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,1132200,1.45,0.15, 0:00.39,407,600,1976.6,452.88
