,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
153,58,0,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,3409617,3.18,0.21, 0:00.80,424,500,721.65,1363.85
154,59,0,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,10,1,69,1,3408566,3.1,0.24, 0:00.78,428,500,744.34,1363.43
155,60,0,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,3734272,3.04,0.28, 0:00.70,475,500,818.12,1493.71
156,6,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,3148214,5.96,0.15, 0:01.09,558,500,499.22,1259.29
157,61,0,1,1:0:0,0x3:0x3,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,3409617,3.15,0.23, 0:00.79,426,500,730.93,1363.85
158,62,0,1,1:0:0,0:0,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,3409617,3.03,0.26, 0:00.76,433,500,767.37,1363.85
159,63,1,1,1:0:0,0x3:0x113,hex,2,1,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,2883342,3.41,0.15, 0:00.77,461,500,748.96,1153.34
160,64,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,0,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,3192879,3.32,0.19, 0:00.75,469,500,773.99,1277.15
161,65,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,0,1,0,3,2,1,spatial,1,0,1,40,40,0,69,1,3192417,3.13,0.22, 0:00.65,515,500,910.74,1276.97
162,66,1,1,1:0:0,0x3:0x113,hex,1,0,16,0,0,1,0,3,2,1,spatial,1,0,1,40,40,0,69,1,3635437,2.04,0.15, 0:00.41,525,500,1575.26,1454.17
163,67,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,0,1,0,3,2,1,auto,1,0,1,40,40,0,69,1,3192879,3.16,0.2, 0:00.66,504,500,886.18,1277.15
164,68,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,0,3408603,3.43,0.2, 0:00.82,440,500,696.34,1363.44
165,69,1,1,0:0:0,0x113:0x113,tesa,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,2865253,4.85,0.2, 0:00.91,550,500,617.51,1146.1
166,70,1,1,0:0:0,0x113:0x113,tesa,2,0,16,2,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,2903665,5.1,0.19, 0:00.85,623,500,667.75,1161.47
167,7,1,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,3113652,8.41,0.17, 0:01.33,644,500,408.99,1245.46
168,71,1,5,1:0:0,0x3:0x113,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,2894012,3.92,0.15, 0:00.77,525,500,747.14,1157.6
169,72,1,5,1:0:0,0x3:0x113,dia,2,0,16,0,1,1,0,8,2,1,auto,1,0,1,40,10,1,69,1,2896293,4.21,0.19, 0:00.84,521,500,663.97,1158.52
170,73,1,5,1:0:0,0x3:0x113,dia,8,0,16,0,1,1,0,8,2,1,auto,1,0,1,40,10,1,69,1,2921755,5.99,0.19, 0:00.97,635,500,575.25,1168.7
171,74,1,5,1:0:0,0x3:0x113,dia,8,1,16,0,1,1,0,8,2,1,auto,1,0,2,40,10,0,69,1,3155145,6.15,0.18, 0:00.95,666,500,594.16,1262.06
172,75,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,0,20,1,69,1,2891749,3.92,0.19, 0:00.80,515,500,708.93,1156.7
173,76,1,2,1:0:0,0x113:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,0,20,1,69,1,2891749,3.94,0.16, 0:00.79,514,500,709.93,1156.7
174,77,0,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,-2,3,2,1,auto,1,0,1,0,20,1,69,1,3641147,3.85,0.18, 0:00.83,484,500,681.05,1456.46
175,78,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,20,1,69,0,3363144,3.98,0.18, 0:00.81,510,500,688.93,1345.26
176,79,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,0,None,None,None,None,None,0,0,None,0,69,1,3274649,2.62,0.17, 0:00.48,582,500,1315.64,1309.86
177,80,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,8,1,1,auto,1,0,1,40,20,1,69,1,2898870,4.25,0.23, 0:00.91,491,500,619.27,1159.55
178,8,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,3092176,14.35,0.3, 0:02.10,695,500,250.51,1236.87
179,81,0,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,3395528,3.8,0.22, 0:00.82,489,500,700.05,1358.21
180,82,0,1,1:0:0,0x3:0x113,hex,4,0,16,1,1,1,0,8,1,1,spatial,1,0,1,40,10,1,69,1,3535650,4.62,0.16, 0:00.85,557,500,664.91,1414.26
181,83,0,2,1:0:0,0x3:0x113,hex,4,0,24,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,3395528,3.95,0.2, 0:00.85,488,500,663.71,1358.21
182,84,0,2,1:0:0,0x3:0x113,hex,4,0,24,1,1,1,0,8,1,1,auto,1,0,2,40,10,1,69,1,3505787,5.13,0.23, 0:00.86,620,500,662.04,1402.31
183,85,0,2,1:0:0,0:0,hex,4,0,24,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,3395528,3.9,0.17, 0:00.82,494,500,696.63,1358.21
184,86,0,2,0:0:0,0:0,hex,4,0,24,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,3395293,3.9,0.2, 0:00.84,488,500,682.7,1358.12
185,87,0,2,1:0:0,0:0,hex,4,1,24,0,1,1,-2,8,1,1,spatial,None,0,1,40,10,1,69,1,3619690,4.05,0.19, 0:00.85,497,500,671.26,1447.88
186,88,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,0,None,None,None,None,None,0,0,None,0,69,0,3378929,2.52,0.14, 0:00.43,616,500,1453.4,1351.57
187,89,1,2,1:0:0,0x3:0x113,umh,7,1,16,0,1,1,0,0,None,None,None,None,None,0,0,None,0,69,1,3366923,3.9,0.12, 0:00.65,612,500,880.41,1346.77
188,90,0,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,0,-2,0,None,None,None,None,None,0,0,None,0,69,1,4160804,2.59,0.16, 0:00.42,647,500,1511.86,1664.32
189,9,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,2966880,31.25,0.34, 0:04.62,683,500,110.87,1186.75
190,91,1,8,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,0,None,None,None,None,None,0,0,None,0,69,1,3310191,5.73,0.18, 0:00.97,606,500,572.06,1324.08
191,92,0,8,0:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,0,None,None,None,None,None,0,0,None,0,69,0,4089385,4.9,0.21, 0:00.81,629,500,707.61,1635.75
192,93,1,2,1:0:0,0x3:0x3,hex,4,0,16,1,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,1,2933118,4.41,0.21, 0:00.83,551,500,684.02,1173.25
193,94,1,2,0:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,20,1,69,0,3361034,3.98,0.21, 0:00.84,499,500,680.18,1344.41
194,95,0,2,1:0:0,0x3:0x113,hex,11,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,40,0,69,1,3747007,6.02,0.16, 0:00.90,683,500,629.36,1498.8
195,96,1,2,1:0:0,0x3:0x113,hex,8,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,1,2961087,5.9,0.22, 0:01.09,558,500,498.96,1184.43
196,97,1,2,1:0:0,0x3:0x113,hex,4,1,16,0,1,1,0,3,2,2,auto,1,0,1,40,20,1,69,1,2903442,5.47,0.24, 0:01.42,400,500,379.15,1161.38
197,98,1,2,0:0:0,0x3:0x113,hex,4,0,24,0,1,1,0,3,2,1,auto,1,0,1,40,30,1,69,1,2906642,4.11,0.18, 0:00.88,487,500,648.38,1162.66
198,99,1,5,1:0:0,0x3:0x113,hex,6,1,16,1,1,0,-2,3,None,1,spatial,1,0,1,40,30,1,69,1,3224186,5.45,0.16, 0:01.03,543,500,539.26,1289.67
199,100,0,3,0:0:0,0x113:0x113,hex,6,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,30,0,69,1,4203494,5.35,0.19, 0:00.87,636,500,653.31,1681.4
200,10,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,2982510,74.58,0.81, 0:09.36,805,500,54.09,1193.0
