configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,ssim,ssimdb
160,1,16,1:0:0,0x113:0x113,umh,6,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,30,1,69,1,6098401,99.21, 2.05, 0:06.51, 1553, 600 , 102.11 , 2436.92
16,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,spatial,None,None,0,0,None,0,69,0,19381375,11.20, 1.26, 0:02.18, 570, 600 , 388.38 , 7744.81
161,1,3,1:0:0,0x113:0x113,umh,6,1,16,0,1,0,-2,3,2,2,auto,1,0,2,40,60,1,69,1,5864306,43.28, 2.20, 0:05.73, 793, 600 , 118.08 , 2343.38
162,1,16,1:0:0,0x113:0x113,umh,6,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,None,0,69,1,8380181,112.30, 2.06, 0:06.29, 1815, 600 , 106.02 , 3348.72
163,1,16,1:0:0,0x113:0x113,umh,6,1,16,2,1,1,-2,0,None,None,None,None,None,0,0,60,0,69,0,9069175,101.92, 1.75, 0:07.17, 1446, 600 , 91.61 , 3624.05
164,0,5,1:0:0,0x113:0x113,umh,6,1,16,2,0,1,-2,0,None,None,None,None,None,0,0,20,1,69,0,8779174,51.42, 1.54, 0:04.03, 1311, 600 , 175.35 , 3508.16
165,0,16,1:0:0,0x113:0x113,hex,6,1,24,0,1,1,0,3,2,2,auto,1,0,2,40,10,0,69,0,6488101,62.54, 1.91, 0:04.89, 1316, 600 , 142.69 , 2592.65
166,0,16,0:0:0,0x113:0x113,hex,6,1,24,1,1,1,0,0,None,None,None,None,None,0,0,50,0,69,0,10207342,82.65, 1.63, 0:05.77, 1458, 600 , 116.59 , 4078.86
167,1,8,1:0:0,0x113:0x113,dia,7,1,24,1,1,1,0,0,None,None,None,None,None,0,0,50,0,69,0,8568916,47.09, 1.36, 0:03.48, 1391, 600 , 210.23 , 3424.14
168,1,8,1:0:0,0x3:0x113,umh,9,0,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,30,1,69,1,5507822,85.39, 1.73, 0:05.85, 1488, 600 , 115.98 , 2200.93
169,1,8,0:0:0,0x3:0x113,umh,9,0,16,0,1,1,-2,3,2,2,spatial,1,0,2,40,30,1,69,1,5576427,92.15, 1.60, 0:08.56, 1094, 600 , 74.84 , 2228.34
170,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,0,3,2,2,spatial,1,0,2,40,60,1,69,1,5647033,104.64, 1.62, 0:09.20, 1154, 600 , 69.39 , 2256.56
17,0,1,0:0:0,0:0,hex,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,19333366,11.06, 1.16, 0:02.02, 605, 600 , 406.35 , 7725.62
171,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,1,6028341,119.11, 1.34, 0:09.38, 1283, 600 , 68.05 , 2408.93
172,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,0,6085059,98.40, 1.89, 0:09.84, 1018, 600 , 65.19 , 2431.59
173,1,2,1:0:0,0x3:0x113,umh,1,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,1,6399360,24.34, 2.43, 0:03.34, 801, 600 , 222.19 , 2557.19
