,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
161,65,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,0,1,0,3,2,1,spatial,1,0,1,40,40,0,69,1,10544009,14.56,0.91, 0:01.73,891,600,442.55,4217.6
162,66,1,1,1:0:0,0x3:0x113,hex,1,0,16,0,0,1,0,3,2,1,spatial,1,0,1,40,40,0,69,1,13185974,11.49,0.64, 0:01.35,897,600,578.36,5274.39
163,67,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,0,1,0,3,2,1,auto,1,0,1,40,40,0,69,1,10547193,15.25,0.64, 0:01.58,1003,600,470.93,4218.88
164,68,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,0,9857678,13.98,0.89, 0:01.79,829,600,406.07,3943.07
165,69,1,1,0:0:0,0x113:0x113,tesa,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,10166173,32.36,0.77, 0:02.41,1373,600,288.37,4066.47
166,70,1,1,0:0:0,0x113:0x113,tesa,2,0,16,2,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,11342405,35.78,0.85, 0:02.66,1372,600,262.1,4536.96
167,7,1,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,-2,3,2,1,spatial,1,0,2,40,50,1,69,1,13066901,52.48,0.9, 0:04.46,1196,600,147.19,5226.76
168,71,1,5,1:0:0,0x3:0x113,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,9879241,18.74,0.79, 0:01.86,1048,600,391.69,3951.7
169,72,1,5,1:0:0,0x3:0x113,dia,2,0,16,0,1,1,0,8,2,1,auto,1,0,1,40,10,1,69,1,9480561,21.39,1.01, 0:02.50,895,600,275.09,3792.22
170,73,1,5,1:0:0,0x3:0x113,dia,8,0,16,0,1,1,0,8,2,1,auto,1,0,1,40,10,1,69,1,9880415,36.4,0.88, 0:03.48,1069,600,189.57,3952.17
171,74,1,5,1:0:0,0x3:0x113,dia,8,1,16,0,1,1,0,8,2,1,auto,1,0,2,40,10,0,69,1,9761021,35.37,0.78, 0:03.14,1151,600,213.17,3904.41
172,75,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,0,20,1,69,1,10139311,20.67,0.81, 0:02.16,994,600,326.21,4055.72
173,76,1,2,1:0:0,0x113:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,0,20,1,69,1,10139311,19.5,0.82, 0:01.94,1043,600,370.58,4055.72
174,77,0,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,-2,3,2,1,auto,1,0,1,0,20,1,69,1,13207593,18.49,0.8, 0:01.83,1050,600,398.18,5283.04
175,78,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,20,1,69,0,9743275,18.47,0.83, 0:01.99,969,600,369.89,3897.31
176,79,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,0,None,None,None,None,None,0,0,None,0,69,1,11933869,15.26,0.69, 0:01.52,1047,600,517.27,4773.55
177,80,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,8,1,1,auto,1,0,1,40,20,1,69,1,10163485,22.74,0.93, 0:02.77,854,600,249.81,4065.39
178,8,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,13197799,84.56,1.09, 0:08.61,993,600,72.87,5279.12
179,81,0,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,11545328,21.9,0.91, 0:02.68,850,600,260.14,4618.13
180,82,0,1,1:0:0,0x3:0x113,hex,4,0,16,1,1,1,0,8,1,1,spatial,1,0,1,40,10,1,69,1,13017849,24.39,0.96, 0:02.54,997,600,275.03,5207.14
181,83,0,2,1:0:0,0x3:0x113,hex,4,0,24,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,11545328,22.29,1.17, 0:02.87,817,600,241.01,4618.13
182,84,0,2,1:0:0,0x3:0x113,hex,4,0,24,1,1,1,0,8,1,1,auto,1,0,2,40,10,1,69,1,12892186,28.75,1.06, 0:02.68,1111,600,261.09,5156.87
183,85,0,2,1:0:0,0:0,hex,4,0,24,0,1,1,0,8,1,1,auto,1,0,1,40,10,1,69,1,11545328,21.63,0.86, 0:02.48,904,600,284.78,4618.13
